"ZCTA5CE10","Observed_SpRich","ChaoEst_SpRich","RarefiedEst_SpRich","Checklists","Year","Observed_SpDiv","ChaoEst_SpDiv","RarefiedEst_SpDiv","Anxiety_Mood_Hosp","black","median_income","Area"
49892,4,4.22222222222222,4.21355145726431,1,2013,3.57165236692845,4.3910920486419,4.09235168567396,1.749003747,0.001024066,46696,429760561.340533
49895,32,36.4540816326531,12.9930771557995,2,2013,25.7570375130061,31.601413150344,11.9484080029543,13.81983059,0,35727,585108035.649842
49901,8,8.37894736842105,7.76023391812865,1,2013,6.44117133675881,8.03144146456114,6.23949213418329,0,0,38415,6269141.23905725
49905,24,26.0734597156398,8.43361544197489,2,2013,11.0281391319721,11.7770227522121,6.66957242038117,20.70576155,0,38553,184376730.182455
49908,76,91.3764102564103,10.6155158091682,14,2013,21.7538665834089,22.3400864002377,9.04862309620855,11.39404678,0,39917,295865435.932971
49913,107,120.88170456378,10.513545629594,30,2013,22.8700311620377,23.1826264566684,8.7699335497462,8.480646606,0.004259412,32802,185214856.875209
49916,53,65.2167119565217,11.3763149244995,10,2013,24.3931491233828,26.8585607894242,9.30663346750357,4.554313816,0,43321,292569230.808507
49918,98,112.440334448161,13.0790905732138,22,2013,42.130431333384,43.8573144598186,11.9009748623041,0,0,38415,184344039.535249
49920,57,67.7564516129032,13.0675179643489,17,2013,34.5487816578539,40.2404860986691,11.9448010253613,8.038450176,0.000488162,21045,1156161388.68364
49930,120,130.319808507299,9.87158480477209,62,2013,20.2595592935379,20.4812834782184,7.61776921834467,12.91911746,0.00823673,34407,138408062.122878
49931,70,88.0435665618449,12.4129751718499,21,2013,31.5121222137744,33.110378817069,11.1778241630433,3.896845306,0.008253636,25939,80490752.2152973
49935,2,2,2,1,2013,1.50699306577254,1.63698664944879,1.62544801340324,10.42864577,0.00148982,27514,1260106728.31626
49938,50,80.1675749318801,10.0392807461447,9,2013,17.9616159005988,20.1901682394298,8.26815813116838,7.97396618,0.00385406,32480,669430909.566661
49945,61,71.6610199400035,5.33996968248634,13,2013,5.90964850538155,6.0339614637054,3.55761019389402,12.14279985,0,37995,472102976.377771
49946,21,41.1744402985075,5.91982128590028,6,2013,5.3448386037427,5.75380451133491,3.66016361970611,10.75676777,0.003046458,41326,769073706.477739
49950,83,91.8968866749689,13.8193009823379,14,2013,48.5113834520988,51.9018281769574,12.7998988982745,17.42168564,0.001795332,38415,490979853.514764
49953,1,1,1,1,2013,1,1,1,10.74938614,0,31427,1087732229.05915
49958,4,4,3.84782608695653,1,2013,3.12531397576954,3.34004617846234,3.02405475933321,2.890261654,0,40376,326230681.93793
49962,52,58.0285460992908,13.3590310673275,8,2013,35.7137097062723,39.9267359096221,12.29892201439,0,0,41354,274669370.159133
49967,3,3.875,3.78386025099979,1,2013,2.08677944009772,2.62018682792411,2.45328517618306,12.25804533,0,43318,895457193.331117
49968,58,58.0833004472507,12.4079140145512,24,2013,31.1622112819389,31.5230724273401,11.1244865300336,7.157784379,0.000940291,35789,652142582.877269
49969,44,51.1597765363128,13.0248653472353,5,2013,30.6968132758365,35.9265916198815,11.9283444310655,4.779070592,0,37722,734721940.221917
49970,4,8.5,8.16867040515844,1,2013,4,12.2750852628228,10.3971446973024,0,0,39917,268598603.046597
48001,144,164.163359029031,10.3351037524208,25,2014,24.0482556544952,24.3943876384301,7.69506278207167,9.591181812,0.00091135,52041,61144172.3900574
48002,16,33.7352941176471,9.46732714955016,2,2014,11.91824736988,14.8674016070561,8.25459131679695,10.52523324,0.004166667,56502,96004118.3286498
48003,14,21.9310344827586,6.73907091508179,1,2014,6.8444906336059,7.50329540413667,4.96952201122845,13.13669081,0.001424953,60056,85536806.8194832
48006,21,40.8564102564103,9.86644753314407,3,2014,13.1049948769982,18.0110414170131,8.20009285850336,6.887349014,0.002972504,58712,185680869.815387
48009,77,84.1921483097056,12.7477330574022,16,2014,37.6051340355058,39.4920345125566,11.3333790842886,7.518913418,0.029569892,112772,13094606.8785822
48025,29,43.9973962853671,8.44830422229064,376,2014,11.4053862034469,11.4466318141074,6.68851204443095,5.406761858,0.063640714,121230,20801169.7287286
48027,2,2.5,2.49999996515414,1,2014,2,3.37500000000171,3.37462165416337,1.461654509,0.023277182,62664,96794154.3619501
48028,93,101.032660042352,11.0722936427953,13,2014,25.6358910699278,26.1682347635687,9.44904709853758,8.720130504,0.000838926,56477,87105109.7470658
48032,9,9.98484848484848,5.55624260773971,1,2014,4.40783064199149,4.75631999876248,3.6078482807866,4.202745392,0.001712329,57652,97281675.2070806
48033,62,65.5525925925926,10.7094038621313,19,2014,22.3656189699992,23.019734693314,9.06960744275094,8.274505167,0.696535022,48679,23192628.7771604
48034,50,50,8.50080040808776,72,2014,12.7321970260061,12.7644174961872,6.89435232679566,10.18218977,0.732088205,46161,11170198.5947291
48036,129,137.530922787194,14.3303442791223,46,2014,61.5334045897499,62.810123279401,13.4748389957965,19.80220409,0.141305379,49516,22079453.9069528
48038,70,79.0216218017058,11.530900512306,13,2014,26.1532066712316,27.3879916664089,10.1381428117739,13.97419034,0.078526638,56119,28387842.3285029
48040,33,50.9985917696761,4.016876063756,11,2014,3.47047441869016,3.47690511073641,2.6670206871539,6.313767166,0.003369339,57397,20418519.6944656
48042,29,32.1162464985994,10.1350254311661,9,2014,16.0889262375883,16.8682979250677,8.66996687517819,6.547267502,0.022645059,83446,58868694.8221887
48043,8,12.4347826086957,4.35102648811275,2,2014,2.88354126318361,3.15207378408765,2.43154383699476,27.82547036,0.234803337,33994,10937617.3096671
48044,76,98.2114504227931,7.47979450905119,15,2014,10.2495044948435,10.5150032952427,4.96305129007449,7.241609136,0.048072605,76191,35103864.1319828
48045,157,171.399911763625,12.0179296826539,541,2014,34.8700083250782,34.8886951215495,10.4885757183037,14.76055891,0.073246505,54660,61642098.4795719
48047,114,135.122539885874,6.67175269190585,23,2014,8.22868233034201,8.29924473529034,4.5160190925523,10.36116626,0.037815864,70975,60015541.6308795
48048,132,140.166343451933,8.94443840309078,78,2014,17.3667023410777,17.4159414809768,6.88661833442775,7.371123741,0.116389855,59900,49583722.9686944
48049,101,109.901370726327,14.2057061613974,16,2014,57.2274121284928,60.2010240347591,13.3044613086175,8.443200663,0.00514732,57343,93322666.4242101
48050,28,52.4343163538874,9.14863521807978,5,2014,13.2763122634609,14.1225146902237,7.42597847247865,1.968686933,0.007864489,60923,48206142.4034856
48051,16,20.4021164021164,12.1364796234361,2,2014,13.990564791751,21.4542465831043,10.9093536742253,7.036817663,0.06497536,69484,39085621.7729522
48054,78,87.8326103057878,13.2114653626732,19,2014,40.4625888474094,43.2004128654375,12.0682507413096,6.473525276,0.000693097,56626,109104512.286174
48059,59,63.6503097965864,9.02753456348599,5,2014,13.965305780814,14.3332383173735,6.54512781133368,12.6519831,0.011419571,53832,100301179.525966
48060,79,99.2496726743716,3.20187963780624,24,2014,2.24208754444334,2.24400063057686,1.69939543293497,27.68669755,0.072791725,36987,61924631.5160049
48062,34,39.7794729542302,5.68059917045963,11,2014,5.37610191086859,5.50298987456569,3.52409920072307,10.88482504,0.005315756,58233,102312764.946105
48063,43,56.9289340101523,12.1213773636788,2,2014,26.055011667029,30.5023051853007,10.7404915888462,6.580564447,0.001216249,62685,95791815.679692
48067,72,88.0491127162475,10.1154084658083,17,2014,18.7378049250478,19.097407796168,8.58615796427336,9.057024086,0.025987148,63015,11872204.1124469
48070,17,17.9938271604938,8.69970752614427,6,2014,10.4813348985762,11.0866819558519,6.79611649312177,5.547393459,0.00891294,106117,3850722.09847164
48071,95,99.5428377034595,12.9945804555942,25,2014,42.0156981066786,43.3001838570022,11.7301956738691,15.76357759,0.06115823,46703,18344451.8527986
48073,2,2.5,2.49999996515414,2,2014,2,3.37500000000171,3.37462165416337,8.088739112,0.047992047,61483,19073403.8689138
48074,20,34.7162162162162,12.3993993993994,1,2014,17.001233935945,28.1130533196517,11.3003302463199,9.980913286,0.013242928,54681,96654420.1572502
48075,7,10.75,7.234375,2,2014,4.75682846001088,6.79396919656421,4.85460895838675,8.72262771,0.780916066,55934,19124471.103523
48076,16,16.7425742574257,7.00496536994606,4,2014,7.1004700579063,7.73947674286332,4.91207070115797,9.930154172,0.613811044,65737,18407898.7203204
48079,70,80.0792443903758,10.8433917187285,31,2014,22.3896482454557,22.7770678952398,9.31469530956177,8.306878649,0.002417211,58193,111499102.922129
48080,50,70.5661178969729,12.5054331051562,2,2014,29.2750285384638,33.7162741733408,11.3086156620526,11.46377299,0.073158915,50806,13189364.0589709
48085,21,38.5813953488372,11.7760495964813,1,2014,16.4061129029244,26.3658762445257,10.4471754584086,3.500825365,0.035306418,97908,24475840.7028249
48089,22,25.5766233766234,8.69201028037353,5,2014,11.3911537865952,12.4579813500679,7.04566812716129,23.51919294,0.195900056,39492,20595130.9059861
48092,33,35.995057660626,5.96224563009416,10,2014,6.5830199591757,6.79476303606979,4.11065614422359,11.95309328,0.094269585,50858,21272792.7022065
48093,106,111.14107018763,12.0951888810258,29,2014,34.4584190241019,35.1677868524198,10.5659326020549,16.94064333,0.106909982,49959,14716580.8235174
48094,156,184.570111551581,11.2711849629065,147,2014,31.6225408758994,31.7613561469637,9.2970835015268,8.175792639,0.016135044,76545,47679193.1342019
48095,99,116.985748218527,10.5241174270247,13,2014,23.7889771562776,25.0247730809163,7.82748945871638,6.361545271,0.0072845,81140,44653580.3383034
48096,118,122.545180986563,9.1931582418641,116,2014,16.3328781266234,16.3956836589547,6.76492107991741,5.046308585,0.001593202,67344,94876168.4338372
48097,50,74.375,12.2058557465309,6,2014,27.9009429511587,34.3358502784705,10.8097543832365,9.417860138,0.006003275,46129,198579915.822808
48098,61,70.7882352941176,12.0619845355448,16,2014,28.3063640161638,29.6391424660467,10.7760669772234,2.994808538,0.029170465,121122,24314603.6079176
48101,38,48.2503681885125,9.51743652801919,5,2014,15.0553408789276,16.4871473807462,7.64673554833344,10.10385403,0.018404294,55901,18276142.9033414
48103,163,177.449670767829,13.5958355422647,646,2014,50.0111253013148,50.1164424857368,12.557565029572,14.6007875,0.061208034,75247,169494339.918148
48104,136,157.124701818028,13.293715825286,629,2014,46.6656533026089,46.7180163969577,12.1514198134308,10.85670781,0.038290197,53342,20747949.4225262
48105,154,162.166544237064,11.172576370091,648,2014,28.2043625606261,28.240081617743,9.39454928774689,6.896381318,0.067725727,61316,131079325.074329
48108,125,128.68168980601,9.65917808136193,255,2014,19.945420277123,19.9915965439468,7.79052292460468,16.39874596,0.14777501,64258,43992353.5745113
48109,27,33.1043074324324,7.82749652094636,10,2014,10.1201587478626,10.7447534846883,6.07318267601401,2.496537992,0,21223,2525740.68720822
48111,114,124.616372125219,10.6407753270198,92,2014,23.5133859011651,23.7023190748074,8.83667903724943,9.963099286,0.229998838,56190,180424074.826631
48114,94,95.499755899105,11.8737636011727,64,2014,31.6083846119707,31.859142102063,10.0470507099268,10.82574086,0.004759519,84964,89870046.5461927
48116,145,161.442042200709,14.3060891796367,55,2014,63.6300359527143,65.4403321401098,13.4436053441842,9.566205735,0.004597181,78388,103811726.977224
48118,167,178.249229557595,13.646949383401,212,2014,56.3949609653378,56.7540538841918,12.5110847810452,12.8116961,0.003793994,71453,237681367.283728
48120,26,27.984,11.6901920972077,3,2014,20.0346540931151,22.5377186165393,10.45483937229,3.747478692,0.108737864,39234,8389607.71125063
48124,18,19.761583011583,8.75058974383755,3,2014,10.0215805028862,11.569924225505,6.58647117998532,8.805350974,0.035280579,62889,23013023.0663349
48126,19,33.9682875264271,6.25752294903255,9,2014,5.90331401336563,6.10455667115396,4.11536404964165,5.375176916,0.031296971,31505,25585548.0891489
48127,7,8.92857142857143,5.96682415812851,1,2014,4.94495877244623,5.79443850113003,4.49850547867561,5.834570604,0.079324077,49839,19914882.4440652
48128,98,107.999014292755,13.3342044249585,69,2014,43.2294556445519,43.4597031489702,12.2637890021927,9.109690545,0.023278806,79466,6247688.1277451
48130,158,168.666167454486,13.062438568786,263,2014,46.1196206809015,46.3052737880127,11.8141473835092,11.14852967,0.007318241,85617,163495430.513902
48131,24,32.9810526315789,6.36593257560882,4,2014,6.97415241336082,7.22677275215994,4.64066660885827,8.367709151,0.006593407,53939,130608838.592485
48133,136,149.135836071559,11.5713286655227,65,2014,28.5229327553967,28.6130431675917,10.0712241604488,15.82224429,0.008399126,46763,85072965.054419
48134,85,95.317196743396,11.5636924292711,10,2014,26.7827589919044,27.3539052444136,10.1873330381963,15.73783956,0.046048172,62767,47497487.5160587
48135,21,36.9090909090909,8.26567582116337,1,2014,10.3387699761695,11.4633011752836,6.60812601172022,8.858010316,0.031208125,54752,15173792.9698467
48137,116,125.137933687207,13.8604278006527,34,2014,54.0555709846527,56.0296461444389,12.8551585157207,6.621545934,0.004556752,67114,116030874.63228
48138,50,53.5490909090909,11.4019815755931,6,2014,23.9272634980623,25.2019844814948,10.0173126585818,8.742531289,0.003806261,83245,27731515.7053227
48139,30,37.0512820512821,13.1730509220055,2,2014,25.0929655764148,32.6408921878342,12.1865071556634,0,0,75370,1781463.18045747
48141,10,12.6111111111111,5.91979789787364,1,2014,5.06020439526253,5.8228136266354,4.10858322866382,16.96567536,0.71830548,32810,16170379.8531712
48144,90,112.215380405036,12.1020561348123,12,2014,29.9566309580878,30.5129290379241,10.7070122169106,10.22417791,0.003371344,74721,19687417.5820571
48145,24,31.9768786127168,7.00087333575965,3,2014,7.59833220691651,7.98473563427039,4.95249471986595,16.25538641,0.009553245,62976,44141960.7542616
48146,6,7.93333333333333,4.81313628899836,1,2014,3.12086517435954,3.5569620272719,2.8543317167782,24.16363853,0.049770291,43290,15179974.0158771
48150,78,85.9979623025981,10.1901231402213,32,2014,20.2327643473336,20.4642769736973,8.35595568663874,8.752946223,0.024762253,65765,31398935.5207355
48154,26,30.0581275720165,9.5004008479481,2,2014,13.9422166303951,15.4184975102968,7.95083137482208,8.424196543,0.024485875,74073,30044019.7165751
48157,80,90.6644893515683,9.27571257578253,9,2014,14.6224802924575,14.769642691134,7.71197675488827,13.62959937,0.00203666,44609,2484461.54137174
48158,140,151.635307513325,13.6308187123143,140,2014,50.5307739477854,50.8964763601667,12.5703848159777,11.19891894,0.002038043,71476,246748387.322906
48159,2,2.33333333333333,2.33331298828125,1,2014,1.88988157484231,2.51984209978993,2.51724193620902,12.42638331,0.038520801,62021,79036764.4840042
48160,67,87.6198182397959,11.8358564870159,15,2014,27.780051203322,29.2646701037559,10.3743648912793,14.12525994,0.038233668,42504,209149472.140428
48161,58,62.4986132511556,8.1533989604322,5,2014,12.1671969572767,12.2919704417139,6.38443130268647,25.54559855,0.044459439,46794,120635643.793301
48162,122,143.332532051282,10.6876513900286,64,2014,23.1416273713169,23.2061335836864,8.96076988033838,18.32944411,0.027792787,53589,151700417.326184
48164,94,94.4999739664688,6.93046970791667,41,2014,9.38197723694178,9.40548650445802,5.04952213308157,11.65289822,0.032497579,58326,76381291.2272976
48165,61,65.8965049928673,11.7215540760253,8,2014,27.2139653311812,27.8904121648662,10.2453722984941,7.120530809,0.015717992,71963,24661572.4065421
48166,54,54.8329126703685,5.89635948618588,10,2014,5.69019534141523,5.77290878350835,3.27122717087787,24.12872285,0.008949679,54518,71914063.5639161
48167,78,93.0277520814061,11.3274900435515,14,2014,26.5664152687204,27.8401357409532,9.48578787022779,6.669423396,0.041573699,89952,46502687.7878003
48168,30,41.990990990991,11.600301548011,5,2014,20.2704254588077,24.881923301151,10.2099131369205,5.383519852,0.031048041,101476,53361825.0288632
48169,142,153.761561079925,13.9553743017055,64,2014,56.2999824326709,57.5455971362578,13.0134674494029,10.39965445,0.002810996,77445,162789247.69059
48170,65,72.9923664122137,10.657840358912,31,2014,22.4165977842168,23.2698413332165,8.88975439114578,7.426688577,0.019617036,87173,88845409.2363187
48173,104,181.999476137386,4.86591599360991,68,2014,3.99060597944169,3.99258975014981,2.4995384349963,12.45622813,0.037276151,62940,35775492.9371563
48174,70,80.5538563829787,12.0371983681824,13,2014,29.7005466359909,30.7655823729721,10.6937393648497,18.7990486,0.335643812,48757,107100447.357531
48176,97,119.038090215804,8.56426338490449,66,2014,12.8836859923271,13.0184382063994,6.07823377641182,10.07947853,0.014505515,45047,193307135.98184
48178,44,58.3885106382979,11.1530629239043,3,2014,21.7866459469889,25.017818198816,9.73466852963007,7.511839731,0.00843499,69595,135834595.689812
48179,121,123.499972759466,12.0105086278619,141,2014,31.2031080601603,31.224408236065,10.5530421063707,18.46352654,0.009501188,54993,64229252.3789713
48180,36,51.0489949748744,10.7535284689123,5,2014,18.7805872496329,21.499314981262,8.75491138760576,19.54672356,0.150662226,44153,61116106.6052598
48182,80,96.3276383077638,11.1490490165219,44,2014,25.225748737366,25.6745424029062,9.47122047549214,16.16438835,0.004322898,63819,102995556.748942
48183,71,93.5512916045703,8.94963119407658,7,2014,14.0676393810067,14.4214532566444,6.7426143990088,11.73341837,0.037668991,58553,50230158.4812384
48184,11,12.2631578947368,10.5438596491228,1,2014,10.3108497466296,14.5825521263769,9.82702966407916,14.58014017,0.162814127,45404,18182900.2256476
48185,77,88.1053345388789,11.7400502970449,18,2014,28.6005573930122,29.8662925296191,10.2933517911579,10.71401084,0.174797755,44205,31485829.5443425
48187,76,87.5542602797796,13.0916702232076,10,2014,38.4794007545803,41.3096737587188,11.9440715333178,8.818894956,0.09155644,80909,46770867.3814094
48188,133,170.496567191505,13.4054771271747,82,2014,48.5273968570023,48.9000951034432,12.2778293562159,8.938486121,0.109587741,84191,46684943.0736425
48189,105,143.192988177742,14.1419729243374,23,2014,54.7760724167103,58.6441589063026,13.2554636408146,7.470566799,0.005329245,68669,94554890.0880336
48192,19,33.8557692307692,9.24744348605616,3,2014,12.0851816266492,14.0884317440693,7.71615567613956,24.89883013,0.009683426,50789,14076059.0124454
48197,137,155.89212673007,8.95044336494095,97,2014,16.1331512102564,16.1849235544821,7.10262770349934,15.47963591,0.258532353,51186,111587120.267256
48198,154,172.892267588556,10.0394907982899,211,2014,20.2532179562207,20.3112136826495,7.97563689634946,16.656138,0.346208651,43580,89095976.2515744
48203,10,12.6031746031746,6.3477173232564,1,2014,4.75198185426214,5.57947853407958,3.87815101122974,9.945570407,0.907008572,24651,20741050.3906292
48207,100,100.562471336119,9.90819914995234,45,2014,19.1739965953,19.2239770631691,7.84954522346704,6.544154014,0.889579935,23451,16556327.0064265
48216,2,2,2,1,2014,1.75476535060332,2.03060409663475,2.02939134486223,9.297936918,0.297357441,20777,5738089.57017198
48220,7,7.99099099099099,3.30891889005631,3,2014,2.30000822978023,2.38398730621199,2.00248883806728,14.4499697,0.179530054,47433,11460495.309774
48221,4,4.22222222222222,4.21355145726431,1,2014,3.57165236692845,4.3910920486419,4.09235168567396,8.193000336,0.946955744,42546,14098891.8493299
48223,69,69,14.2221088501842,76,2014,51.0939771731668,52.1885657779325,13.3728245565949,8.608139884,0.879984317,37440,15654463.6959671
48229,31,48.9895227008149,6.52369792379977,5,2014,7.81438987843735,7.91799286513284,5.02202870422529,34.20002434,0.40621222,29010,7297093.52392699
48230,45,52.1330049261084,10.7687898566881,8,2014,19.8573725487171,20.6406320859576,9.42070302074783,4.438077545,0.078941272,99861,11343626.752123
48236,120,124.570567337711,13.1911904940491,45,2014,46.6087264929217,47.1770882140257,12.0029157185667,6.643557294,0.078599096,94962,22784469.5502321
48237,3,3,2.54836452741371,1,2014,2.13504413923421,2.21123776074575,2.06387724357457,9.70267928,0.567994876,50824,13319828.3667403
48239,20,28.9676258992806,7.38868996550233,4,2014,8.80762959262393,9.28972351772624,5.91608620152446,11.35538382,0.37255928,54438,25246039.1339461
48242,4,4,3.46610307749351,2,2014,2.60007507924741,2.73939129117691,2.4700833029004,NA,0,NA,18367291.0167693
48301,28,39.8823529411765,10.3923181304983,1,2014,16.0251817395275,19.8736148452166,8.6308115372008,6.565542061,0.039206025,125916,19613176.8683831
48302,102,142.489917849141,12.8921191969677,62,2014,39.2634997106733,39.9579409639949,11.6299790221457,7.262426706,0.067205335,111023,31736072.2550316
48304,48,58.5475177304965,8.81204314231634,9,2014,13.3802995346188,14.0003528857105,6.91707185743511,5.370483765,0.070776399,115776,29472519.7457727
48306,94,95.2494981934966,12.9577803193277,42,2014,41.5142255810181,42.3388553972529,11.6982128165051,3.707598475,0.028602008,116459,59033595.2749445
48307,36,40.8911392405063,9.85590172036144,13,2014,16.1368837398224,16.7836078036129,8.33844717939954,5.556215226,0.048129735,73307,39817135.0762834
48309,30,33.5284139100933,11.2908165833945,3,2014,19.5750669311886,22.5082168689729,9.88565414671178,5.654008083,0.038150792,82084,40007973.157137
48310,16,25.871875,9.37949877424002,1,2014,9.84310074188109,14.0152775533456,7.07100654231115,6.87526399,0.046293502,56943,21941872.9236901
48312,21,25.0528606965174,6.61655587762463,2,2014,5.81016445168701,6.43809219928613,3.73791434062843,8.914988848,0.077680258,58472,29284733.9172086
48313,84,100.395416666667,12.2892644417944,12,2014,33.2981835507405,34.8381879584946,10.9165623935853,11.290588,0.037912072,63797,23870744.2498901
48314,92,110.599433128996,12.401002127604,24,2014,35.9849669834511,37.8846382018754,10.7884996053897,10.14975514,0.038489365,60129,20017216.7429297
48315,23,29.0611979166667,10.6081708300028,5,2014,15.7761824997953,18.5771794814268,9.15091431675989,11.50590392,0.027145754,79231,33432629.6050364
48316,30,36.1131528046422,8.20052541331808,6,2014,11.3364942962945,11.765688618282,6.73651236391238,9.399064199,0.016192288,76891,29339873.0991891
48317,96,108.496915103653,11.2647086003341,45,2014,27.203620972393,27.5921751802026,9.68607823808232,13.16683187,0.046590166,54021,32635523.5248837
48322,27,29.239336492891,7.70590465520352,3,2014,8.66019619115776,9.32960994285303,5.02969435208826,5.846984427,0.160655211,95349,30569350.7601534
48323,84,132.351984126984,13.5452583046096,14,2014,43.9203074914554,46.8661201741128,12.5007778174164,6.029074401,0.076668722,110039,26111004.9900991
48324,41,55.4109459459459,7.71208984169478,5,2014,10.3605227015124,11.2641499882698,5.66745763300663,6.635061205,0.061530477,102011,31426915.6462187
48326,95,120.778748938798,8.74997591298423,26,2014,14.2630297638825,14.5086340442786,5.77038070240805,7.572638309,0.163472222,50984,46279849.9829963
48327,76,95.9714693295292,12.0920943536438,8,2014,31.5451497384609,33.9759278917504,10.6639919074539,10.98620455,0.038688613,55640,30561070.4447099
48328,35,35.7491134751773,9.07489416338166,5,2014,13.2689660049146,13.5601984811212,7.19401578754123,11.78521627,0.066361988,49891,30026085.6718216
48329,61,79.26826608506,11.2310469234722,11,2014,23.7144103705677,24.6908465162094,9.62764979339043,8.308958307,0.020496726,64856,32008992.5183363
48331,95,103.532065190469,10.6833307830264,133,2014,22.8255358920287,23.013891940049,9.09134406770917,7.246520974,0.12042991,97819,24046889.3805395
48334,58,64.7101967799642,11.7735835143343,17,2014,27.3672764933636,29.1271969656953,10.274902172682,6.58803158,0.203821656,74274,23275627.2272565
48335,79,80.9998360655738,12.1426717853926,119,2014,31.6999513298814,31.8056561576562,10.7108822778023,5.744913671,0.1869951,68311,19496851.8774701
48336,38,38,11.3488385856939,29,2014,22.3740761621264,22.7948283443849,9.94124178063404,7.913455701,0.159178886,59274,23506825.5753082
48340,10,10.2455357142857,7.52931273065586,2,2014,7.94064411252308,8.67619791155873,6.35987347233555,10.55715058,0.290534428,32289,19641033.7435917
48341,58,66.0973938223938,10.0282900886615,27,2014,17.8863170865007,18.0871008994575,7.97032551547018,16.62500227,0.600132347,36961,17147534.6494992
48346,38,48.5347039473684,6.66107738301362,5,2014,6.75691565722998,7.25087542296753,3.80610705895024,9.146259631,0.019009462,62510,48693372.1254454
48348,41,46.3155555555556,12.0314374179583,8,2014,25.284391321161,27.4641004673461,10.7110569511539,5.918611263,0.014080375,96851,88051032.5199531
48350,86,86.0555293501048,13.6990696056724,36,2014,48.6529550841356,49.6632847460166,12.6483487283276,7.186625732,0.013084633,75752,63835298.8494418
48353,14,15.5046296296296,11.1217976870151,1,2014,12.0241149239912,16.4323092256844,9.73488920965702,12.92596356,0.002430872,74566,36322886.1087562
48356,101,110.137766465161,13.0018573744645,31,2014,41.8739799731563,43.2703287815746,11.7647293718527,2.789511883,0.001759737,76279,40266723.4584613
48360,72,86.4247377622378,12.773224572885,20,2014,36.4069715396841,39.5162174130353,11.4525880856892,5.373936932,0.033347368,86424,32943046.0280886
48362,8,9.4,8.328125,1,2014,7.32539012895881,10.1833151593015,7.66753103363611,8.328899075,0.012253631,74731,29559996.0209095
48363,78,91.9858585858586,13.4848456162364,17,2014,42.7610241023312,44.9217467668968,12.4432027733162,6.652578807,0.016416139,90615,53071500.3939248
48367,31,50.4492307692308,10.0494929923738,4,2014,14.9669047471857,18.3984813364972,7.75539618849541,3.721812206,0.004572854,81098,63145187.9961737
48370,34,46.4172185430464,11.4483691064807,6,2014,21.0851489518391,24.8311098443424,9.84537406570774,2.02199365,0.008955224,90642,31232438.2269531
48371,41,49.6106076759062,12.032584295125,4,2014,25.0307627329253,27.6785328132674,10.7399541825499,5.950533639,0.009852847,74145,114615796.964321
48375,28,45.8571428571429,10.1148424910127,5,2014,15.5684551051146,18.8420829198765,8.51776734565115,3.997085565,0.079659251,79286,22268230.4058476
48377,102,104.530881978773,9.26397018492429,39,2014,17.0799243939443,17.2161299353567,7.39166130451013,7.148258731,0.12308478,61494,27134075.31134
48380,114,163.998703285874,11.3154068439175,142,2014,28.4064542993397,28.4600108137458,9.74265925954814,6.651814263,0.008503172,92627,69803878.3156431
48381,73,84.236145320197,11.3905346852208,10,2014,27.9036433098289,29.510515455655,9.63798481847385,4.372212551,0.005554686,75285,53732014.1164398
48382,91,91.1249481327801,13.9833400577571,34,2014,52.6358589180635,53.6517912628729,13.0365411366699,4.993332308,0.013944043,92114,47432521.5833401
48383,60,90.0279312461633,11.7658697686823,12,2014,27.2493010566009,29.7049623498119,10.2168547572492,4.266869215,0.009949865,75553,41006555.3714137
48386,37,46.3409863945578,8.59948973549181,2,2014,12.3896396108866,14.1341219580576,6.22777027205388,7.361742377,0.011738276,69606,49491845.394544
48390,92,98.2495900564082,10.2496414900603,93,2014,20.9316005213492,21.0001433726318,8.17966010678612,5.980635444,0.025729353,66036,34928364.6211548
48401,51,82.8661087866109,13.4482111096892,3,2014,35.4422901749613,42.1871636082305,12.4320552460472,31.31214038,0.006206897,39352,85742808.3339605
48413,38,43.3312017053024,6.13677488961692,20,2014,7.1572014520418,7.22376649998574,4.78932922939392,10.59183773,0.003978598,38000,357195079.531046
48415,16,18.9959128065395,5.83877011195153,1,2014,6.06377009738855,6.1439516018599,4.5145316052204,1.563100802,0.00495919,54129,169272321.782583
48416,79,88.8436433530773,7.97072868866303,22,2014,11.8691318248616,12.0154460435257,6.38824435351376,8.824260456,0.000590667,42820,291829714.792982
48417,13,20.5789473684211,12.1345029239766,1,2014,11.930789796909,21.7904088215559,11.1880749123408,3.271793731,0.006462036,51426,64121249.0014333
48418,72,80.9058465205588,7.82977012921579,14,2014,10.6456222418145,10.8161464345058,5.52802498804465,11.00936774,0.001839503,57764,102163670.417835
48419,59,79.0431602801813,8.50155525371398,7,2014,12.9004595137714,13.2467324251973,6.71958889178474,6.915691314,0,38904,202525986.853029
48420,6,6.97826086956522,3.95443780927636,2,2014,3.11403354344924,3.35699207711853,2.78110741501648,9.404897051,0.014162395,49723,167497478.237659
48421,75,88.8738687782805,8.75818902924008,11,2014,13.8797069120106,14.412081900078,6.06509144055539,7.481301444,0.002069169,56948,113117876.902939
48422,109,137.025135273472,10.7191460454982,37,2014,25.1847206549281,26.0841124680002,8.19563856147073,9.676942297,0.000735619,45129,248988568.615388
48423,91,101.886034658512,9.89190520967616,25,2014,19.3468385979918,19.6232858725243,7.75234057701331,9.937662954,0.020762281,49588,173239207.553444
