ZIP,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,white,black,ai_an,asian,native_hi,other_pac,X2_or_more,hispanic,median_income
48911,8.729997332,11.44321057,8.651095096,10.53409771,8.779387033,8.181843823,7.823358859,9.275643654,8.138222266,10.10325699,8.526416409,0.523649344,0.272854168,0.005514748,0.043248438,0.000480538,0.033294433,0.030937507,0.090020823,43315
48912,14.64809903,17.36555731,20.25110962,12.23488059,12.79829351,10.89063032,11.25984675,13.25714204,14.9806793,13.83276696,14.10372761,0.675734613,0.132966254,0.008504607,0.026277054,0.000545167,0.037071362,0.027803522,0.091097421,39416
48915,12.68989836,21.84057386,25.54629384,20.27107982,10.72273646,11.66977361,8.729049143,10.30852583,12.52557601,13.01807953,13.56923141,0.488738074,0.297137799,0.006983378,0.015343759,0.000295072,0.040916691,0.041113406,0.109471821,37416
48917,8.679880669,9.872378436,9.451368452,8.860798216,9.507048007,12.25550844,10.92962367,9.955549261,8.604735827,10.50269927,8.848210876,0.728735496,0.124590358,0.005196186,0.033775206,2.95E-05,0.022083788,0.022821883,0.062767559,54513
48921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,NA
48933,19.7592087,34.76995656,37.26622719,34.91245577,43.77495036,47.37770119,45.69524838,22.25132249,24.6790064,30.75412644,32.91733585,0.573992674,0.217216117,0.008424908,0.047252747,0.002197802,0.026739927,0.036263736,0.087912088,26661
49001,11.71469876,12.24558746,15.61894388,14.05998267,21.23636552,21.31009674,21.26742277,21.64021399,18.86183899,20.42294207,14.78149865,0.623878449,0.193668529,0.007914339,0.006771627,0.000169291,0.048205519,0.027932961,0.091459286,31167
49002,8.646507234,10.20170014,12.38458231,13.35991488,12.32692165,11.47598982,12.75725969,12.6227648,12.90219853,13.81075602,10.41225946,0.886765784,0.03690713,0.00581091,0.020730814,0.000209402,0.010888912,0.015391059,0.02329599,53428
49004,7.265368373,8.30669619,10.13313712,12.70196412,17.65938359,12.22415324,11.53995473,13.14635395,11.1404976,12.57649309,9.945634247,0.844235589,0.085964912,0.004761905,0.011842105,0,0.011591479,0.017042607,0.024561404,43666
49006,4.05423667,4.845518106,5.610649613,6.663008218,7.192218692,7.741318042,8.082000367,7.156366551,8.997882325,10.32990257,5.132819762,0.763202577,0.139840655,0.003918325,0.024685446,0.000391832,0.013104619,0.024206539,0.030650007,30853
49007,18.33120845,17.9484513,30.60356137,28.77186055,29.97769512,42.21337249,33.32665209,40.39532186,36.40651251,41.77793812,40.09861952,0.453480684,0.440068008,0.004439407,0.005383961,0.000283366,0.018513271,0.037782186,0.040049117,22183
49008,4.886381354,11.24411055,12.1386754,13.59749553,11.92556197,14.03689989,11.93019135,15.70233611,13.68011349,14.68086964,8.002089565,0.828650175,0.086111858,0.003361119,0.018015596,0.000268889,0.009814466,0.019897822,0.033880075,32638
49009,7.284519803,6.401309546,6.613537576,10.40519341,8.870124423,9.830402708,10.50932912,10.00148226,8.906889604,9.607616021,6.826929314,0.843067559,0.075062727,0.002857541,0.028087538,0.000255552,0.008386767,0.017911904,0.024370412,59731
49010,11.78371031,8.364511891,7.01533606,7.493094647,15.53845763,11.59345426,10.42592773,7.656244204,8.533430782,11.52664334,5.895685611,0.938521041,0.016394389,0.004098597,0.002135889,0.000115453,0.006003579,0.012642152,0.020088899,45071
49011,16.73168131,14.94348026,16.27546206,16.71787383,18.69779611,5.690658643,17.83612871,7.989876849,18.21122945,18.36857619,4.696238818,0.958369471,0.003469211,0.009106678,0,0,0.005203816,0.014744146,0.009106678,52112
49012,10.65147317,5.100439293,11.14399718,10.36633276,14.75534846,14.17473291,7.15518206,15.12533196,7.834026685,12.509659,4.083304193,0.946886987,0.008557096,0.004721157,0.003540868,0,0.004721157,0.014458542,0.017114193,67273
49013,8.533305356,9.380394771,11.69128947,13.28463139,6.095022095,13.42162636,16.32900993,13.25366432,14.94384539,15.6190348,8.964039924,0.708955224,0.060999351,0.007624919,0.002920182,0.000324465,0.074464633,0.022874757,0.12183647,40380
49014,17.45635365,17.49027705,16.05007467,17.17706434,18.61200891,15.80926861,18.96115026,17.21017092,13.36746262,14.63469102,14.80573418,0.827875095,0.068858922,0.007571345,0.007033735,0.000313606,0.025043681,0.014112271,0.049191344,43969
49015,14.15007835,14.27093645,16.55186444,13.53659686,14.91898562,15.0641037,14.93324466,13.63449569,13.90071727,14.98862412,12.04402582,0.820136396,0.05908112,0.005671213,0.037257717,0.00028715,0.016367552,0.018592965,0.042605887,51596
49017,24.58173582,24.29867607,25.5274925,20.21835922,23.69321721,19.17940882,22.25514975,24.55903029,19.94360055,24.14359562,19.12057375,0.81875895,0.109785203,0.005441527,0.005823389,0.000381862,0.011121718,0.018711217,0.029976134,43493
49021,7.09967111,11.07073217,12.25910537,12.96461221,10.14832625,8.556031673,9.703948884,12.83766244,8.236158638,10.77191116,7.313965335,0.966199903,0.003540962,0.002575245,0.001770481,0,0.001770481,0.01303718,0.011105746,53631
49022,10.55783655,10.98255197,8.431501188,11.01628005,9.247989096,11.56401772,8.256156554,9.730512287,9.65833522,10.84793926,11.63456259,0.376569937,0.546476278,0.004606172,0.003285736,0.000184247,0.019100261,0.013112237,0.036665131,27009
49024,5.967492866,5.892709877,7.310525245,7.103453327,9.975629536,11.07153383,10.02007116,11.16545861,9.457293643,9.948062188,7.387875063,0.846861896,0.051648314,0.004329595,0.045170968,0.000170456,0.008386459,0.015920635,0.027511676,56892
49026,2.902175984,13.46240416,6.321373422,7.757577676,1.561588381,11.77678472,11.02012022,9.30202731,16.68450508,8.095242772,1.488673147,0.893837157,0.010346379,0.008097166,0.00179937,0,0.028789924,0.011695906,0.045434098,11725
49027,0,0,0,0,0,0,0,0,0,0,0,0.62755102,0.020408163,0.051020408,0,0,0.117346939,0.005102041,0.178571429,37854
49028,5.159108971,9.635561187,12.10335483,8.016110177,15.72451793,17.86793776,10.84887598,17.23447224,17.09893914,12.64836887,9.580967152,0.863128897,0.00492968,0.006234595,0.002174859,0,0.036392634,0.008989416,0.07814992,39176
49029,17.16441936,18.26351694,8.857444521,5.201630697,10.20149066,12.20118917,10.99199776,8.066118929,9.418555168,8.947279514,16.47397895,0.983910891,0.004950495,0,0,0,0,0.004950495,0.006188119,52562
49030,10.88344011,1.28982937,4.018114189,4.210767975,1.28579132,5.639844709,4.048985692,8.788476893,0,10.23175188,12.29988169,0.953234606,0.004286828,0.004286828,0.007794232,0,0.004286828,0.006625097,0.019485581,43441
49031,0.867006646,1.053463724,2.579593874,4.920207522,6.152583346,5.727104401,6.628251091,5.227467783,8.534757002,10.58649349,4.748256849,0.80848329,0.132005141,0.007197943,0.010282776,0.000128535,0.004498715,0.023521851,0.013881748,41635
49032,5.663590209,3.956119742,4.415798937,1.210322641,6.556064251,11.42042876,4.180614203,8.781639614,6.704880451,1.131680773,4.476129823,0.962343096,0.013598326,0.00209205,0.003835425,0,0,0.010808926,0.007322176,47550
49033,11.51936909,9.772884148,7.729498523,19.3483946,1.822670795,7.97430142,5.439256023,3.996580568,9.999947727,5.27343983,5.906827727,0.9678511,0.005076142,0.004512126,0.004512126,0,0.002256063,0.005640158,0.010152284,60100
49034,1.400144579,6.654057221,5.831688907,2.799876517,6.993982294,3.072944579,2.870172625,5.467414692,4.227121557,4.420263918,1.37373198,0.9748038,0.001239157,0.00165221,0.00165221,0,0.000413052,0.004956629,0.015282941,52649
49036,12.67302636,14.94306397,16.83061664,15.33861902,17.59393449,19.33016898,24.93194299,22.16342748,21.50789582,27.4030686,22.33758219,0.917777876,0.005670491,0.002879546,0.004784477,0,0.019049307,0.014043326,0.035794976,39269
49037,20.88898184,21.42224337,20.63724319,21.44640838,17.34134884,20.49344657,20.16264744,18.08586529,18.38501692,18.95589435,17.5979933,0.62307928,0.258459922,0.006041238,0.021800989,0.000393994,0.020619008,0.025959813,0.043645756,31588
49038,7.219027884,9.13240348,8.505719409,10.09973431,5.563837766,8.671312524,8.48157406,11.11966235,9.146558872,11.22192699,10.96084685,0.90974391,0.01561524,0.004476369,0.004164064,0,0.018321882,0.011242973,0.036435561,42153
49040,6.10728111,9.054994894,7.6303183,9.15354941,16.59413073,7.81462314,12.41002234,15.83634664,9.105824174,8.766121251,17.97263403,0.981170933,0.001176817,0.00353045,0.002647838,0,0,0.008237717,0.003236246,45993
49042,6.83294724,4.294147036,11.50303367,8.716204824,6.754951267,6.541721832,10.13034428,5.454950613,6.371622016,6.295372649,4.730212551,0.932879183,0.012021639,0.005610098,0.00320577,0,0.011420557,0.015027049,0.019835704,46172
49043,4.730641105,7.299862876,6.746292811,7.088553128,9.075772136,2.407302193,2.811099959,9.483841552,5.561730341,11.16257234,2.742621202,0.369633838,0.200757576,0.013888889,0.000631313,0,0.160353535,0.026515152,0.228219697,30158
49045,5.995798517,7.480041926,6.685553144,5.088297767,5.939087067,7.58219298,9.57525443,8.629358914,10.16203603,8.376740497,10.19837596,0.842418068,0.017660044,0.011886568,0.004754627,0,0.036848361,0.020546782,0.065885549,41601
49046,9.396276542,5.761866433,8.107967765,10.7806826,10.83389948,10.69523774,8.322053962,6.981837303,11.4976886,16.61418188,9.54631291,0.963013142,0.002980626,0.003793524,0.00135483,0,0.003929007,0.00948381,0.015445062,49101
49047,3.40625049,4.202167734,3.363918494,4.106226998,6.639976393,6.659799406,8.517391003,4.619227889,7.365947045,7.233690037,7.748400196,0.816196721,0.067737705,0.021836066,0.003934426,6.56E-05,0.020983607,0.022754098,0.046491803,40877
49048,10.33046809,13.52743946,11.90449149,12.64878794,18.70993792,15.31454177,16.53805569,17.64005947,15.24053468,16.5682297,12.21949001,0.707559758,0.185886928,0.005642179,0.012847394,0.000724334,0.019633258,0.025656666,0.042049483,43305
49050,7.605052987,0,13.73342126,10.39737168,10.2707264,10.74248028,7.056256455,22.1793991,2.221570392,3.291090366,6.892039627,0.981505102,0.000637755,0.003188776,0,0,0,0.007653061,0.007015306,56894
49051,7.469515928,8.624763957,7.248935427,3.210356568,4.349550123,1.474313998,9.517474056,6.41545156,6.962922865,17.43057935,7.629251273,0.96723301,0.000404531,0.0052589,0.002831715,0.000809061,0.000404531,0.007281553,0.015776699,61028
49052,17.07401764,10.79606164,11.31009559,0,3.854412103,10.38146369,0,10.73168092,12.87612954,3.613068923,8.961718769,0.908,0.002,0.046,0.002,0,0.016,0.001,0.025,52622
49053,10.72691901,8.906981275,8.188714072,11.58926054,8.071808594,15.14949983,14.08074999,5.095862863,10.29913847,8.612753586,7.628736867,0.943436652,0.012855306,0.005142123,0.004999286,0,0.00657049,0.009712898,0.017283245,56903
49055,11.14480363,5.906492511,13.836171,4.640927757,7.740535006,9.142301896,8.427358381,8.741183668,7.254689659,13.09326434,7.169596048,0.948907404,0.009275271,0.006131111,0.000157208,0,0.005973903,0.012733847,0.016821255,10266
49056,17.03845852,8.958022236,7.733378959,7.834116384,8.944519696,12.19054041,7.501871041,10.31466347,5.633031798,12.99267567,6.85554746,0.765635433,0.029156466,0.009570443,0.000890274,0,0.069218785,0.013131538,0.112397062,38995
49057,3.873460721,5.881167697,11.51155944,5.252027167,6.576375673,5.989506755,6.918272553,4.686003826,7.129775585,8.859089845,6.018864709,0.639469597,0.011348704,0.015768725,0.002508661,0.00023892,0.11874328,0.016843866,0.195078246,36908
49058,7.630855351,9.508169493,8.060789272,8.736824442,9.722998991,7.842471783,8.791103137,8.78697939,14.51799461,12.36792962,3.855505249,0.961669017,0.001827772,0.004491096,0.001514439,0.000104444,0.006214424,0.007415531,0.016763277,46890
49060,6.148000115,5.063548331,7.874613694,6.017525489,0,9.883355006,0,3.899299022,6.153105524,0,1.84082618,0.961953436,0.007382169,0.001135718,0.009085747,0,0,0.003975014,0.016467916,56783
49061,9.73392016,10.54661671,3.9648082,10.88356862,13.21467651,12.03949827,4.097117078,6.485160234,8.569683231,0,13.47848366,0.930445394,0.027455766,0.006101281,0.004270897,0,0,0.021354484,0.010372178,47740
49064,7.336017433,5.250180361,7.8451205,11.55066209,11.69787581,11.9629488,8.153783051,16.95212333,7.666165214,11.65844197,3.769378423,0.747010551,0.013599062,0.003516999,0.002579132,0,0.076436108,0.020164127,0.136694021,40712
49065,6.131526854,4.82681444,8.557340874,9.115277094,7.394455749,7.998122035,9.413583083,12.28416746,9.650372981,10.40731138,9.32325761,0.887908591,0.005640729,0.006074631,0.002024877,0.000433902,0.032108765,0.008678045,0.05713046,48116
49066,0,14.73666371,7.309840443,4.630157341,4.790838089,13.50765997,7.608897922,1.849422853,0,4.067546814,5.083978255,0.969316597,0.0027894,0.005578801,0,0,0.005578801,0.011157601,0.005578801,46232
49067,4.777920831,7.446905042,4.958159376,3.339282751,5.411590137,3.186443344,8.724709266,12.19219398,4.534090004,7.744225962,7.347192437,0.962033602,0.009818896,0.003927558,0.003054768,0,0.00283657,0.005018547,0.013310059,45133
49068,11.03661323,11.88239192,14.57947278,11.37189992,18.66327429,12.56824637,12.90611355,14.01283785,11.10152983,13.92835418,13.24997199,0.945927632,0.00474319,0.00467543,0.003930072,0.00020328,0.005827348,0.008944301,0.025748746,52588
49070,6.358489963,10.76334757,10.4908849,6.863591718,8.923554182,9.629114525,3.041605753,13.49360567,14.94843823,18.14772913,6.982525949,0.919639357,0.007840063,0.003528028,0,0,0.018424147,0.011368091,0.039200314,47378
49071,6.181056093,3.103137901,8.358837519,6.774902027,7.150941182,4.26163366,12.01297646,9.264061195,7.383113189,10.61711428,5.956048768,0.930128682,0.012974583,0.007231735,0.004573009,0.000319047,0.008082527,0.011379347,0.025311071,61953
49072,0,7.543143047,4.759427118,8.599500885,14.8412567,5.893064254,6.636565676,9.56964665,20.22733154,15.89678363,11.48023132,0.960815047,0.005329154,0.005015674,0.003448276,0,0.003761755,0.005642633,0.015987461,46629
49073,5.08240917,7.0919143,3.915591133,12.27030818,9.334942355,8.3806714,8.20284084,14.03102313,8.862187962,11.84262529,6.410396486,0.970122318,0,0.008421897,0.002005214,0,0.002606778,0.00741929,0.009424504,20254
49074,0,0,0,0,0,0,0,0,0,0,0,0.821917808,0.150684932,0,0.01369863,0,0,0.01369863,0,31381
49075,0,0,0,0,0,0,0,0,0,0,0,0.936507937,0,0,0,0,0,0.023809524,0.03968254,46389
49076,5.866690499,12.67362414,6.710538832,7.249877054,9.317781783,11.25112057,14.19954092,6.02761107,5.801018806,5.953632033,5.130265744,0.955176614,0.008526188,0.001461632,0.002923264,0,0.006577345,0.009013398,0.016321559,51843
49078,10.43467128,7.947094765,7.061799405,11.86347447,12.65569937,13.59223701,12.59149884,8.451469411,10.860632,9.18676667,8.401150067,0.957146013,0.003976143,0.002982107,0.003755246,0,0.005964215,0.007068699,0.019107577,46410
49079,7.230206894,5.253846141,6.302267573,8.042519102,7.051198684,8.77777884,11.30203365,11.3096423,7.0490731,8.670074386,10.5645517,0.909876455,0.012925802,0.003213597,0.002642291,0,0.016924945,0.016210812,0.038206099,48854
49080,12.5964789,6.29807306,7.018920067,10.21728865,10.03547549,12.29345694,15.8963609,13.78833052,11.34622738,13.19014816,10.58291154,0.951366611,0.008276659,0.005132811,0.001604004,0.00019248,0.005838573,0.010008982,0.017579879,55100
49082,9.661573826,13.84868374,15.16546033,9.774468916,6.532181213,11.7790066,14.67326767,14.7424534,15.72688874,19.71203625,15.28689754,0.975411073,0.002715342,0.002715342,0.002111932,0,0.002715342,0.00588324,0.00844773,35654
49083,4.012949217,2.517122612,8.200678293,7.834499885,8.802776483,11.62149117,8.900883623,8.350294038,9.508788938,8.931335512,3.378605057,0.945062685,0.005916326,0.003521623,0.008733624,0,0.008874489,0.008451895,0.019439358,64890
49084,0,0,0,0,0,0,0,0,0,0,0,0.888888889,0.111111111,0,0,0,0,0,0,41854
49085,5.932489124,6.561903583,8.208468047,7.434805575,6.215158877,5.612639052,5.478635313,6.097805516,7.389355302,5.526543081,6.258772912,0.904171268,0.021620933,0.002378727,0.033174752,0.000382295,0.007093705,0.008962705,0.022215615,59949
49087,7.278894646,5.071889602,7.282596327,8.623784182,4.306661427,11.31141729,5.11400284,7.016880167,5.028917907,7.894714447,6.773105926,0.963968331,0.005493618,0.003393117,0.003393117,0,0.004685733,0.007109388,0.011956697,67087
49088,1.728717791,1.905832785,7.723329907,4.397424232,2.662220011,3.065007922,4.6668804,4.569223904,9.00583687,4.736068777,6.946042023,0.974645583,0.005179935,0.001635769,0.002453653,0,0.002726281,0.00436205,0.008996728,54128
49089,7.763551093,14.70154683,6.25564176,7.38319968,7.44174224,9.0287016,9.860216427,12.86201307,13.83427547,13.10722571,15.70500848,0.971853425,0.002655337,0.013276686,0,0,0,0.007966012,0.00424854,42248
49090,6.656970275,8.689688718,7.22658929,5.208363577,4.822795076,6.194130999,9.552969942,5.466043845,7.951606546,6.56856223,5.865724294,0.775460123,0.089502386,0.010565781,0.004021813,0.000272665,0.039400136,0.010565781,0.070211316,44852
49091,6.611691732,6.484993508,7.173589442,6.891615187,9.410116284,7.608640066,7.812554579,9.247778497,9.636489468,8.511404086,10.20958345,0.76684145,0.008087451,0.003066122,0.006976538,0,0.076964095,0.012842161,0.125222183,41459
49092,15.96609003,6.588521628,10.84572497,11.07654252,24.97714513,12.13280384,20.57297599,19.27026877,12.03016808,12.79655482,20.17715976,0.967712597,0,0.002728513,0.002273761,0,0.000909504,0.020918599,0.005457026,35613
49093,5.791870582,5.7843071,5.548158575,6.983860163,8.422225941,8.232137693,6.437823634,9.335958215,6.485689891,13.46577721,6.585552802,0.873469388,0.063694952,0.006068743,0.006068743,0,0.011654135,0.012030075,0.027013963,37045
49094,23.38197909,21.17660037,20.55975107,16.79491177,13.2399598,13.33141016,31.81390909,16.62858748,19.08461374,29.69037127,21.42892975,0.963966143,0.002176542,0.006045949,0.00241838,0,0.005078597,0.011366385,0.008948005,36851
49095,1.562403571,11.18263786,6.480000918,6.303941276,10.79949857,1.738295561,2.336395306,0,6.527285561,3.547182653,5.1084125,0.806288032,0.131845842,0.001521298,0.019776876,0,0.003549696,0.028397566,0.00862069,50774
49096,8.617110856,3.693783745,10.21960045,4.18169617,8.348327835,7.522652684,5.260990651,3.627083534,5.228482992,6.545043818,9.266570537,0.965865242,0,0.006826952,0.000593648,0,0.002374592,0.008607896,0.015731671,53612
49097,7.041862899,6.620920192,8.509847269,4.968657999,7.154752944,7.721303758,9.099377106,9.100204648,13.43143328,4.664201772,7.126808919,0.967445423,0.004404443,0.001340483,0.003638453,0,0.003734201,0.008138644,0.011298353,53987
49098,8.837489842,9.888370533,8.405172779,12.52165935,11.12533263,7.427777171,8.613013258,12.23746928,11.44070156,9.570853302,9.898451341,0.879704085,0.015921518,0.008041171,0.003859762,0,0.028787391,0.01318752,0.050498553,38713
49099,3.899772748,3.645451146,5.631856813,8.586856422,4.405905383,10.01037996,4.130682235,5.067515136,7.124215385,10.70521036,7.378536952,0.947993019,0.002617801,0.005410122,0.002443281,0.00052356,0.012216405,0.008202443,0.020593368,47741
49101,9.474156701,6.513813563,4.523311082,9.971888177,7.588155541,4.468042848,6.458545361,11.0422068,3.222284729,7.331507796,7.684716044,0.931290622,0.006809037,0.002166512,0.002166512,0,0.013927577,0.004333024,0.039306716,45244
49102,1.612104095,6.295343186,4.38466238,8.439628663,2.917431094,11.33435112,1.799029942,4.27952975,2.248156622,0,2.179820409,0.840273038,0.040273038,0.002047782,0.017064846,0,0.027986348,0.012286689,0.060068259,50777
49103,7.016335337,3.718619473,7.193765521,9.261006326,8.706770592,8.601789334,7.163249765,4.481987322,6.297925582,9.654389361,7.641033036,0.647859589,0.12885274,0.005650685,0.056078767,0.005650685,0.035958904,0.025856164,0.094092466,45522
49104,8.090413825,0,3.964181682,7.889365207,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,#DIV/0!,35000
49106,9.043116027,9.127970966,8.734604055,10.15991238,5.368760871,13.93556894,2.381894068,11.5879855,14.95177289,13.07277038,12.20699443,0.938868415,0.006936917,0.005202688,0.006936917,0,0.008671147,0.009538261,0.023845654,48229
49107,7.723213032,8.389650751,8.096048401,9.464061135,9.607142795,8.935893489,10.15056824,5.399750308,11.4382083,9.058177683,11.40345084,0.91101013,0.040329452,0.006721575,0.002082742,0,0.007857616,0.01315914,0.018839345,45785
49111,4.031250209,5.063053019,5.92483676,6.223426031,6.969015362,16.53055191,7.317991542,19.28965442,8.343901136,4.372859952,9.576858906,0.831611282,0.03127618,0.012007819,0.002234013,0,0.041329238,0.008098297,0.073443172,48190
49112,6.960830459,5.507827451,2.608606961,5.758083364,11.03236017,10.32065755,7.115249179,9.316144194,8.24613451,15.05244929,12.40629588,0.952168429,0.009022994,0.004074901,0.002910643,0.000776172,0.005239158,0.012030659,0.013777045,52975
49113,3.525853256,3.024255935,1.927853099,1.816693855,9.411596218,11.04929606,0,10.42497479,9.11557437,6.452585924,7.248996954,0.958939709,0.005197505,0.005717256,0.002598753,0,0.001039501,0.016112266,0.01039501,49760
49115,0,0,0,0,0,0,0,0,0,0,0,0.976190476,0,0,0.003401361,0,0,0.020408163,0,41924
49116,0,0,8.219453299,8.233633249,8.918448731,8.918448731,0,7.772362944,0,16.71333299,8.940970051,0.932835821,0.02238806,0,0,0,0.019900498,0.004975124,0.019900498,41924
49117,12.7120856,6.802137813,2.878697747,5.370025614,3.468195267,2.551134371,8.259370362,9.897353354,12.32396717,12.5166123,5.729530119,0.929420505,0.01312531,0.006686478,0.003962358,0.000742942,0.01584943,0.004457652,0.025755324,47222
49119,0,0,0,0,0,0,0,0,0,0,0,0.846715328,0.072992701,0.02189781,0,0,0.00729927,0.04379562,0.00729927,51101
49120,5.88963791,5.217687835,6.328981693,10.52233965,12.39770007,11.18156783,9.534449114,10.06119953,11.10026984,10.49547051,9.763213132,0.863767963,0.059272517,0.006027267,0.004369111,0.000315839,0.015265568,0.016607885,0.034373849,42539
49125,6.710230254,0.668372678,2.498888123,2.964869648,2.286538074,5.554351955,8.171301515,2.4939087,4.946214712,1.716148387,18.12782151,0.943992341,0.010052657,0.002872188,0.006223073,0,0.012924844,0.003350886,0.020584011,44968
49126,7.466189262,0,0,2.802424907,7.378942804,5.833994258,10.68573072,2.492896048,5.303163311,7.304440194,2.492896048,0.792699725,0.050275482,0.007575758,0.006198347,0,0.055096419,0.008264463,0.079889807,40866
49127,5.395193632,4.720602366,5.519103825,7.393490911,3.865216579,4.896510557,3.627384028,5.93118501,5.024968992,7.92130764,5.341628306,0.912952137,0.025027402,0.003014249,0.017080745,9.13E-05,0.008037998,0.009864815,0.023931312,64354
49128,3.810685814,4.946743634,6.935862153,11.16374533,6.323247295,6.607925195,4.631810929,6.378448991,7.85049397,7.338374455,5.502475989,0.94778481,0.007911392,0.005801688,0.002109705,0.000791139,0.007647679,0.007647679,0.020305907,43505
49129,5.489283415,5.388909195,0,0,0,5.605307389,5.388909195,0,5.388909195,17.94702102,14.04915484,0.893376414,0.075928918,0,0,0,0.006462036,0.008077544,0.016155089,44890
49130,2.057644485,4.32289572,0,0,13.74622194,13.51306058,10.22185949,8.609935624,6.440762025,7.004350934,1.933635081,0.963051251,0.001191895,0.001787843,0.002979738,0,0,0.019666269,0.011323004,51174
49201,20.61098789,22.0008152,26.07784177,30.87595939,31.55987336,26.53237357,25.50290632,25.03876023,23.00237053,29.52074193,21.8506815,0.913259437,0.0379588,0.003137091,0.007267594,0.000182997,0.005620621,0.012156227,0.020417233,40760
49202,23.27133844,23.82106787,38.37846306,37.64838548,32.28566037,36.47174814,34.29236364,31.95240277,29.15050065,34.19549294,33.04868028,0.828257472,0.078956093,0.004546962,0.009899114,0,0.016340643,0.02060342,0.041396296,32008
49203,20.18394246,24.04035755,32.07972899,29.56673914,28.95817126,22.73233803,25.93323234,23.67756059,22.7659408,24.0468566,24.75778679,0.784307724,0.145010713,0.003545557,0.007881849,0.000433629,0.010381594,0.019513315,0.02892562,42614
49220,4.441725983,9.171482445,15.18352721,8.041891965,11.14952157,18.83306166,7.654694017,21.51101341,15.03384319,17.26676131,11.89665,0.977026441,0.004768097,0.001733853,0,0,0.003467707,0.005635024,0.007368877,47677
49221,14.02532295,18.76383651,13.97408905,16.63960339,18.12399373,18.25989081,22.85349363,25.02978006,21.35447297,17.46580542,12.65448245,0.800127167,0.02078697,0.005257881,0.00608936,2.45E-05,0.038663765,0.015260082,0.113790321,44313
49224,10.75583488,18.11323338,14.77466197,13.63528803,21.59154349,17.2004958,18.30140002,15.8950667,19.85920436,17.89341298,20.36598813,0.724573984,0.203562341,0.004240882,0.002698743,0.001233711,0.009946796,0.015267176,0.038476367,37556
49227,2.601002414,11.06257874,2.736657944,18.07852819,5.020533645,2.679836215,2.73461028,2.658592056,7.648155218,2.603561994,1.962397741,0.974537037,0.00308642,0.002314815,0.000771605,0,0,0.00617284,0.013117284,39671
49228,12.94824435,17.09693134,7.792523679,12.69042572,10.28690411,9.456846655,14.8776167,18.29285417,7.449239675,9.451156898,5.565089252,0.946789951,0.002267969,0.004535939,0.000872296,0.000174459,0.00645499,0.00628053,0.032623866,46622
49229,6.350893683,11.54074496,9.391844314,11.6417184,16.93548015,9.557331341,14.22773159,10.12063538,15.35768185,11.7162584,3.810860277,0.959528843,0.000604047,0.000604047,0.006040471,0.001510118,0.003926306,0.007852613,0.019933555,12062
49230,15.1836661,12.68574697,15.03332095,14.10119369,18.15866118,14.23585168,12.27992177,16.24345487,13.47054104,15.51908759,15.88324785,0.969059523,0.001980945,0.003584567,0.003301575,0.000660315,0.002169607,0.006791812,0.012451656,52163
49232,1.734389682,7.876442949,10.76419825,3.143771939,10.82251189,5.720716923,0.571754909,13.02986362,8.86824352,6.114245734,3.223557194,0.978291815,0.002135231,0.004626335,0.002491103,0,0.001067616,0.00569395,0.00569395,37555
49233,15.93790026,9.276076531,18.29964569,19.86747698,13.83064947,12.837139,10.4861994,9.1936048,5.328490174,11.99913239,17.05884433,0.967139656,0.004854369,0.002613891,0.000373413,0,0.004854369,0.008215086,0.011949216,58666
49234,8.489966111,6.286810702,20.7107309,9.631748236,10.65081435,7.363348158,14.01053385,6.245777898,10.39595219,10.51357107,10.20340388,0.964764458,0.00076599,0.00229797,0.00153198,0,0.004212945,0.00612792,0.020298736,62963
49235,12.62666169,22.04620472,8.118780775,8.29653146,6.801252527,8.337670194,11.39001384,9.640295371,6.844254228,17.58411979,7.228630279,0.910193085,0.003592277,0.002694207,0.00493938,0,0.017961383,0.008082622,0.052537045,49492
49236,10.21101296,13.15278353,5.789730033,10.32058382,9.646923398,10.02087728,7.738773584,14.14021195,13.63399868,11.86184444,17.93341542,0.952281725,0.002500521,0.006251302,0.002917274,0,0.005834549,0.012919358,0.01729527,56285
49237,19.11840738,4.30105443,16.47226641,18.52486181,10.70179534,12.08022819,16.96876235,3.474369698,12.05232644,10.43590198,12.44449433,0.98035298,0.004329004,0.000999001,0,0,0,0.004662005,0.00965701,58624
49238,10.08531879,10.24556859,23.61903879,10.07092277,19.50387718,3.95566951,11.71168375,16.07953239,7.497455101,9.866159193,5.439590144,0.941276115,0.001693958,0.011293055,0,0,0.000564653,0.016374929,0.02879729,54423
49240,16.92510609,14.93027862,17.85435897,14.8660073,13.00761474,12.75932813,9.121654958,13.15488744,21.72336351,21.12902378,12.66786801,0.967653759,0.009225513,0.002733485,0.001138952,0.000455581,0.001708428,0.008314351,0.008769932,67032
49241,9.080354091,8.563876076,7.936405584,17.44977034,13.37630958,9.327825165,16.83568019,16.72264878,8.292575378,13.37274141,9.289978131,0.966127791,0.011547344,0.001924557,0.001539646,0,0.006158584,0.005388761,0.007313318,56944
